transaction_id,date,hour,type,amount,country,old_balance,new_balance,structuring_flag,rapid_movement_flag,round_amount_flag,high_risk_country,is_suspicious,aml_risk_score,alert_level
TXN003091,2024-03-17,17,TRANSFER,4024.25,US,226541.91,222517.66,0,0,0,0,0,2,LOW
TXN003092,2024-06-23,8,PAYMENT,2970.18,CN,92763.85,89793.67,0,0,0,0,0,3,LOW
TXN003093,2024-10-29,18,TRANSFER,1530.82,MX,273606.88,272076.06,0,0,0,0,0,4,LOW
TXN003094,2024-01-22,20,CASH_OUT,603.09,NG,442039.49,441436.4,0,0,0,1,0,30,LOW
TXN003095,2024-12-13,21,DEBIT,3128.42,CN,279916.13,276787.71,0,0,0,0,0,5,LOW
TXN003096,2024-11-05,23,TRANSFER,54135.76,IR,67688.77,13553.01,0,1,0,1,1,100,HIGH
TXN003097,2024-05-17,18,DEBIT,2374.15,RU,360900.67,358526.52,0,0,0,1,0,35,LOW
TXN003098,2024-11-13,16,CASH_OUT,16764.41,UK,214664.32,197899.91,0,0,0,0,0,15,LOW
TXN003099,2024-11-22,2,CASH_OUT,54350.27,NG,204029.99,149679.72,0,0,0,1,1,91,HIGH
TXN003100,2024-07-28,23,CASH_OUT,7082.53,US,108408.35,101325.82,0,0,0,0,1,21,LOW
TXN003101,2024-07-06,7,CASH_IN,5594.78,NG,277054.86,282649.64,0,0,0,1,0,30,LOW
TXN003102,2024-12-18,8,CASH_IN,280.33,US,95291.97,95572.3,0,0,0,0,0,0,LOW
TXN003103,2024-02-15,13,DEBIT,64.97,RU,32133.82,32068.85,0,0,0,1,0,31,LOW
TXN003104,2024-12-07,20,PAYMENT,9037.87,US,108972.35,99934.48,0,0,0,0,0,0,LOW
TXN003105,2024-09-10,19,DEBIT,595.11,NG,127930.51,127335.4,0,0,0,1,0,35,LOW
TXN003106,2024-12-05,18,TRANSFER,5528.81,UK,265809.34,260280.53,0,0,0,0,0,4,LOW
TXN003107,2024-05-13,4,CASH_OUT,15816.22,US,151427.16,135610.94,0,1,0,0,1,64,MEDIUM
TXN003108,2024-08-30,18,TRANSFER,2639.98,UK,352643.42,350003.44,0,0,0,0,0,3,LOW
TXN003109,2024-03-31,2,CASH_OUT,29488.53,UK,310435.2,280946.67,0,1,0,0,1,64,MEDIUM
TXN003110,2024-10-13,12,CASH_IN,2768.55,US,212630.15,215398.7,0,0,0,0,0,1,LOW
TXN003111,2024-04-08,14,PAYMENT,831.37,US,147666.49,146835.12,0,0,0,0,0,0,LOW
TXN003112,2024-03-16,18,CASH_OUT,34.86,US,391426.72,391391.86,0,0,0,0,0,5,LOW
TXN003113,2024-10-30,3,CASH_OUT,21504.39,RU,227221.18,205716.79,0,0,0,1,1,66,MEDIUM
TXN003114,2024-01-14,9,TRANSFER,1624.19,US,386658.72,385034.53,0,0,0,0,0,4,LOW
TXN003115,2024-12-16,18,PAYMENT,4116.18,UK,273744.12,269627.94,0,0,0,0,0,3,LOW
TXN003116,2024-05-05,18,DEBIT,1554.99,US,77153.55,75598.56,0,0,0,0,0,4,LOW
TXN003117,2024-08-01,18,PAYMENT,2990.5,UK,302529.07,299538.57,0,0,0,0,0,0,LOW
TXN003118,2024-11-10,10,CASH_IN,40.91,DE,321704.75,321745.66,0,0,0,0,0,3,LOW
TXN003119,2024-12-28,11,PAYMENT,270.7,CN,224198.9,223928.2,0,0,0,0,0,4,LOW
TXN003120,2024-07-04,3,TRANSFER,32232.85,MX,48391.66,16158.81,0,0,0,0,1,38,LOW
TXN003121,2024-05-02,13,CASH_IN,7057.11,DE,221227.42,228284.53,0,0,0,0,0,5,LOW
TXN003122,2024-06-02,13,CASH_OUT,2948.24,DE,258840.84,255892.6,0,0,0,0,0,1,LOW
TXN003123,2024-02-21,17,PAYMENT,5647.38,US,214779.07,209131.69,0,0,0,0,0,2,LOW
TXN003124,2024-09-10,11,CASH_OUT,90.92,UK,191098.55,191007.63,0,0,0,0,0,3,LOW
TXN003125,2024-03-24,12,PAYMENT,9382.73,RU,480864.07,471481.34,0,0,0,1,0,30,LOW
TXN003126,2024-09-08,18,CASH_IN,2732.34,US,473484.06,476216.4,0,0,0,0,0,3,LOW
TXN003127,2024-07-14,17,DEBIT,2554.9,RU,275787.87,273232.97,0,0,0,1,0,33,LOW
TXN003128,2024-03-16,15,PAYMENT,1402.49,CN,59516.33,58113.84,0,0,0,0,0,5,LOW
TXN003129,2024-08-06,9,PAYMENT,2723.68,MX,130787.86,128064.18,0,0,0,0,0,1,LOW
TXN003130,2024-11-13,19,PAYMENT,6390.01,CN,300015.58,293625.57,0,0,0,0,0,5,LOW
TXN003131,2024-08-08,12,CASH_IN,8575.86,US,348351.54,356927.4,0,0,0,0,0,2,LOW
TXN003132,2024-06-13,12,CASH_IN,358.58,US,63158.98,63517.56,0,0,0,0,0,5,LOW
TXN003133,2024-06-02,8,TRANSFER,6744.11,MX,257021.64,250277.53,0,0,0,0,0,2,LOW
TXN003134,2024-09-05,16,TRANSFER,5902.59,MX,27264.24,21361.65,0,0,0,0,0,3,LOW
TXN003135,2024-04-19,13,DEBIT,48.07,IR,447706.01,447657.94,0,0,0,1,0,33,LOW
TXN003136,2024-12-23,20,CASH_IN,3329.07,RU,273126.76,276455.83,0,0,0,1,0,33,LOW
TXN003137,2024-04-13,8,PAYMENT,4425.48,US,219610.32,215184.84,0,0,0,0,0,3,LOW
TXN003138,2024-10-12,18,CASH_OUT,75.25,CN,207650.78,207575.53,0,0,0,0,0,0,LOW
TXN003139,2024-04-25,20,TRANSFER,85.04,US,379812.18,379727.14,0,0,0,0,0,2,LOW
TXN003140,2024-02-25,7,CASH_OUT,4312.86,RU,285726.4,281413.54,0,0,0,1,0,35,LOW
TXN003141,2024-02-22,17,DEBIT,5088.78,MX,362293.12,357204.34,0,0,0,0,0,0,LOW
TXN003142,2024-01-23,20,CASH_OUT,2315.7,DE,102559.18,100243.48,0,0,0,0,0,3,LOW
TXN003143,2024-08-26,20,CASH_IN,3849.03,US,337996.09,341845.12,0,0,0,0,0,1,LOW
TXN003144,2024-11-27,10,PAYMENT,344.25,RU,31702.2,31357.95,0,0,0,1,0,33,LOW
TXN003145,2024-12-02,16,TRANSFER,855.35,MX,201429.59,200574.24,0,0,0,0,0,2,LOW
TXN003146,2024-09-19,4,TRANSFER,17695.78,DE,108171.53,90475.75,0,0,0,0,1,37,LOW
TXN003147,2024-05-31,15,DEBIT,3369.11,US,68949.6,65580.49,0,0,0,0,0,3,LOW
TXN003148,2024-04-30,9,DEBIT,1995.75,MX,420876.23,418880.48,0,0,0,0,0,4,LOW
TXN003149,2024-09-28,16,CASH_OUT,2699.18,NG,67063.79,64364.61,0,0,0,1,0,32,LOW
TXN003150,2024-11-01,3,CASH_OUT,102509.04,NG,378716.06,276207.02,0,1,0,1,1,100,HIGH
TXN003151,2024-05-29,17,PAYMENT,1960.94,US,335938.25,333977.31,0,0,0,0,0,3,LOW
TXN003152,2024-07-17,7,CASH_IN,5143.46,UK,337777.41,342920.87,0,0,0,0,0,0,LOW
TXN003153,2024-05-09,16,PAYMENT,2973.55,US,159610.66,156637.11,0,0,0,0,0,5,LOW
TXN003154,2024-03-13,14,CASH_IN,5092.44,DE,90365.91,95458.35,0,0,0,0,0,4,LOW
TXN003155,2024-09-06,9,TRANSFER,713.66,UK,209907.24,209193.58,0,0,0,0,0,3,LOW
TXN003156,2024-10-21,15,PAYMENT,16906.09,UK,496227.44,479321.35,0,0,0,0,0,0,LOW
TXN003157,2024-04-22,18,CASH_OUT,1755.03,US,288163.28,286408.25,0,0,0,0,0,4,LOW
TXN003158,2024-10-03,8,PAYMENT,2659.78,UK,306496.78,303837.0,0,0,0,0,0,2,LOW
TXN003159,2024-06-20,17,DEBIT,1414.37,RU,178071.91,176657.54,0,0,0,1,0,31,LOW
TXN003160,2024-09-28,11,TRANSFER,5197.12,UK,319509.37,314312.25,0,0,0,0,0,0,LOW
TXN003161,2024-04-29,23,CASH_OUT,8690.92,IR,135782.54,127091.62,0,0,0,1,1,52,MEDIUM
TXN003162,2024-10-19,18,PAYMENT,10522.56,NG,174329.89,163807.33,0,0,0,1,0,34,LOW
TXN003163,2024-11-03,11,DEBIT,125.27,US,82520.35,82395.08,0,0,0,0,0,0,LOW
TXN003164,2024-02-09,8,PAYMENT,2514.65,US,181414.54,178899.89,0,0,0,0,0,2,LOW
TXN003165,2024-04-09,12,TRANSFER,140.66,US,20810.27,20669.61,0,0,0,0,0,1,LOW
TXN003166,2024-01-12,18,DEBIT,3669.47,RU,495012.32,491342.85,0,0,0,1,0,33,LOW
TXN003167,2024-02-05,16,CASH_IN,1503.49,US,117461.64,118965.13,0,0,0,0,0,5,LOW
TXN003168,2024-10-25,8,PAYMENT,6120.01,DE,396597.3,390477.29,0,0,0,0,0,4,LOW
TXN003169,2024-10-07,19,CASH_OUT,3983.87,CN,324178.63,320194.76,0,0,0,0,0,5,LOW
TXN003170,2024-11-27,17,PAYMENT,4744.51,CN,363730.79,358986.28,0,0,0,0,0,5,LOW
TXN003171,2024-11-16,3,CASH_OUT,32976.97,NG,51741.4,18764.43,0,1,0,1,1,95,HIGH
TXN003172,2024-11-25,11,CASH_IN,562.0,RU,471618.21,472180.21,0,0,0,1,0,32,LOW
TXN003173,2024-08-28,18,TRANSFER,63.68,RU,55126.59,55062.91,0,0,0,1,0,35,LOW
TXN003174,2024-11-08,21,CASH_OUT,292.27,US,227549.94,227257.67,0,0,0,0,0,3,LOW
TXN003175,2024-12-06,11,TRANSFER,1587.07,US,131273.45,129686.38,0,0,0,0,0,0,LOW
TXN003176,2024-12-22,16,DEBIT,7873.39,UK,288102.8,280229.41,0,0,0,0,0,3,LOW
TXN003177,2024-06-12,12,TRANSFER,1738.87,MX,1414.13,0.0,0,0,0,0,0,2,LOW
TXN003178,2024-06-08,7,DEBIT,7182.64,RU,363483.39,356300.75,0,0,0,1,0,31,LOW
TXN003179,2024-09-20,7,CASH_IN,10027.74,NG,159729.75,169757.49,0,0,0,1,0,30,LOW
TXN003180,2024-08-10,21,PAYMENT,4459.55,UK,400729.92,396270.37,0,0,0,0,0,0,LOW
TXN003181,2024-12-16,20,PAYMENT,2332.12,IR,461659.3,459327.18,0,0,0,1,0,34,LOW
TXN003182,2024-06-29,16,CASH_OUT,866.57,US,318091.88,317225.31,0,0,0,0,0,5,LOW
TXN003183,2024-07-07,17,PAYMENT,3490.67,US,272278.48,268787.81,0,0,0,0,0,5,LOW
TXN003184,2024-12-08,11,TRANSFER,7238.38,UK,447057.66,439819.28,0,0,0,0,0,4,LOW
TXN003185,2024-11-14,19,PAYMENT,3275.61,NG,285480.62,282205.01,0,0,0,1,0,34,LOW
TXN003186,2024-11-19,14,CASH_OUT,2862.65,RU,440732.48,437869.83,0,0,0,1,0,31,LOW
TXN003187,2024-07-10,14,TRANSFER,2751.96,MX,3164.36,412.4,0,0,0,0,0,4,LOW
TXN003188,2024-03-12,17,PAYMENT,236.0,MX,469920.75,469684.75,0,0,0,0,0,4,LOW
TXN003189,2024-04-04,11,DEBIT,1028.99,UK,16904.78,15875.79,0,0,0,0,0,2,LOW
TXN003190,2024-11-29,21,CASH_IN,1495.75,MX,8928.99,10424.74,0,0,0,0,0,1,LOW
TXN003191,2024-04-02,13,TRANSFER,180.36,RU,339136.3,338955.94,0,0,0,1,0,32,LOW
TXN003192,2024-08-02,3,TRANSFER,92252.36,UK,78766.81,0.0,0,1,0,0,1,90,HIGH
TXN003193,2024-11-10,18,PAYMENT,1568.66,DE,311757.82,310189.16,0,0,0,0,0,1,LOW
TXN003194,2024-11-06,16,CASH_OUT,5162.83,US,6591.73,1428.9,0,0,0,0,0,3,LOW
TXN003195,2024-07-21,19,TRANSFER,4668.42,UK,13929.85,9261.43,0,0,0,0,0,5,LOW
TXN003196,2024-01-23,13,DEBIT,8938.7,UK,87849.35,78910.65,0,0,0,0,0,1,LOW
TXN003197,2024-07-08,10,DEBIT,714.41,US,129118.46,128404.05,0,0,0,0,0,3,LOW
TXN003198,2024-12-10,4,TRANSFER,30653.7,NG,476709.83,446056.13,0,1,0,1,1,90,HIGH
TXN003199,2024-08-13,7,PAYMENT,8210.81,NG,482659.63,474448.82,0,0,0,1,0,33,LOW
TXN003200,2024-05-28,11,DEBIT,294.18,US,423717.95,423423.77,0,0,0,0,0,4,LOW
TXN003201,2024-05-03,17,TRANSFER,988.07,US,133336.85,132348.78,0,0,0,0,0,5,LOW
TXN003202,2024-02-29,7,DEBIT,946.15,DE,83136.14,82189.99,0,0,0,0,0,1,LOW
TXN003203,2024-02-21,23,CASH_OUT,1080.1,NG,294063.16,292983.06,0,0,0,1,1,50,MEDIUM
TXN003204,2024-03-24,11,DEBIT,1296.33,US,282022.7,280726.37,0,0,0,0,0,4,LOW
TXN003205,2024-09-08,18,CASH_IN,622.49,UK,100169.15,100791.64,0,0,0,0,0,1,LOW
TXN003206,2024-05-05,7,TRANSFER,5140.01,MX,204163.81,199023.8,0,0,0,0,0,0,LOW
TXN003207,2024-08-21,15,CASH_IN,59.9,IR,183482.52,183542.42,0,0,0,1,0,32,LOW
TXN003208,2024-12-25,19,PAYMENT,269.25,US,54137.0,53867.75,0,0,0,0,0,0,LOW
TXN003209,2024-01-24,11,CASH_IN,3291.72,US,487150.04,490441.76,0,0,0,0,0,4,LOW
TXN003210,2024-08-03,12,CASH_IN,399.72,UK,276006.47,276406.19,0,0,0,0,0,0,LOW
TXN003211,2024-05-10,12,TRANSFER,646.25,IR,486120.6,485474.35,0,0,0,1,0,34,LOW
TXN003212,2024-07-04,20,PAYMENT,4089.1,NG,226396.39,222307.29,0,0,0,1,0,31,LOW
TXN003213,2024-01-21,20,PAYMENT,2269.34,US,96996.11,94726.77,0,0,0,0,0,2,LOW
TXN003214,2024-02-26,13,CASH_IN,4388.47,CN,388108.7,392497.17,0,0,0,0,0,1,LOW
TXN003215,2024-02-19,21,TRANSFER,569.51,US,398482.39,397912.88,0,0,0,0,0,5,LOW
TXN003216,2024-08-01,21,CASH_OUT,1427.25,MX,355509.87,354082.62,0,0,0,0,0,1,LOW
TXN003217,2024-03-28,10,PAYMENT,6840.18,MX,392885.25,386045.07,0,0,0,0,0,2,LOW
TXN003218,2024-05-31,4,CASH_OUT,34780.37,RU,168624.17,133843.8,0,1,0,1,1,92,HIGH
TXN003219,2024-09-02,3,CASH_OUT,537.41,IR,105169.34,104631.93,0,0,0,1,1,52,MEDIUM
TXN003220,2024-09-18,20,CASH_OUT,1770.33,RU,140727.51,138957.18,0,0,0,1,0,31,LOW
TXN003221,2024-08-08,15,PAYMENT,7416.19,RU,214756.44,207340.25,0,0,0,1,0,32,LOW
TXN003222,2024-12-21,11,TRANSFER,1229.3,US,117769.29,116539.99,0,0,0,0,0,2,LOW
TXN003223,2024-06-15,3,CASH_OUT,99451.31,IR,360243.63,260792.32,0,1,0,1,1,100,HIGH
TXN003224,2024-03-04,18,CASH_OUT,4498.39,IR,45686.5,41188.11,0,0,0,1,0,35,LOW
TXN003225,2024-10-08,17,CASH_IN,3400.45,NG,210108.49,213508.94,0,0,0,1,0,30,LOW
TXN003226,2024-11-05,18,DEBIT,7762.02,US,351913.91,344151.89,0,0,0,0,0,3,LOW
TXN003227,2024-05-28,18,TRANSFER,621.89,US,136872.69,136250.8,0,0,0,0,0,4,LOW
TXN003228,2024-09-04,10,CASH_OUT,143.28,UK,186013.97,185870.69,0,0,0,0,0,2,LOW
TXN003229,2024-07-14,18,CASH_OUT,208.54,US,260406.85,260198.31,0,0,0,0,0,5,LOW
TXN003230,2024-07-09,7,CASH_IN,239.18,US,181791.86,182031.04,0,0,0,0,0,1,LOW
TXN003231,2024-03-29,8,TRANSFER,961.91,MX,87833.89,86871.98,0,0,0,0,0,3,LOW
TXN003232,2024-10-18,4,TRANSFER,12479.87,RU,484285.14,471805.27,0,1,0,1,1,93,HIGH
TXN003233,2024-03-26,20,TRANSFER,446.46,RU,74733.26,74286.8,0,0,0,1,0,32,LOW
TXN003234,2024-01-18,12,TRANSFER,13245.77,CN,234824.26,221578.49,0,0,0,0,0,15,LOW
TXN003235,2024-02-20,14,CASH_IN,3505.63,MX,268513.13,272018.76,0,0,0,0,0,0,LOW
TXN003236,2024-03-07,10,PAYMENT,2601.94,RU,170445.45,167843.51,0,0,0,1,0,31,LOW
TXN003237,2024-09-14,11,CASH_OUT,2755.19,CN,443880.7,441125.51,0,0,0,0,0,0,LOW
TXN003238,2024-02-09,14,CASH_IN,7304.27,MX,153105.36,160409.63,0,0,0,0,0,5,LOW
TXN003239,2024-08-05,13,PAYMENT,848.15,US,342912.83,342064.68,0,0,0,0,0,3,LOW
TXN003240,2024-12-16,11,TRANSFER,625.81,DE,41108.84,40483.03,0,0,0,0,0,4,LOW
TXN003241,2024-09-23,7,DEBIT,12.82,US,160582.44,160569.62,0,0,0,0,0,4,LOW
TXN003242,2024-08-05,11,CASH_OUT,6499.94,MX,296110.85,289610.91,0,0,0,0,0,1,LOW
TXN003243,2024-06-13,17,TRANSFER,6594.53,NG,455942.33,449347.8,0,0,0,1,0,34,LOW
TXN003244,2024-02-16,11,PAYMENT,6185.04,IR,451164.04,444979.0,0,0,0,1,0,32,LOW
TXN003245,2024-05-23,14,PAYMENT,3417.21,US,184599.38,181182.17,0,0,0,0,0,5,LOW
TXN003246,2024-02-29,13,CASH_IN,74.05,MX,230376.09,230450.14,0,0,0,0,0,4,LOW
TXN003247,2024-11-13,12,TRANSFER,13443.11,UK,241328.31,227885.2,0,0,0,0,0,16,LOW
TXN003248,2024-04-11,19,TRANSFER,5366.7,MX,79007.15,73640.45,0,0,0,0,0,3,LOW
TXN003249,2024-05-01,23,TRANSFER,30458.78,UK,364397.94,333939.16,0,1,0,0,1,64,MEDIUM
TXN003250,2024-02-18,9,CASH_OUT,3557.74,DE,328367.83,324810.09,0,0,0,0,0,0,LOW
TXN003251,2024-07-28,18,CASH_OUT,4144.01,UK,147746.07,143602.06,0,0,0,0,0,0,LOW
TXN003252,2024-07-22,15,PAYMENT,628.06,MX,317741.36,317113.3,0,0,0,0,0,0,LOW
TXN003253,2024-09-07,16,PAYMENT,1260.72,US,132461.02,131200.3,0,0,0,0,0,5,LOW
TXN003254,2024-09-17,7,TRANSFER,5829.83,US,240893.49,235063.66,0,0,0,0,0,3,LOW
TXN003255,2024-11-12,3,TRANSFER,28663.9,CN,289516.83,260852.93,0,0,0,0,1,38,LOW
TXN003256,2024-05-21,20,CASH_IN,1047.78,RU,255608.09,256655.87,0,0,0,1,0,33,LOW
TXN003257,2024-02-08,8,CASH_IN,5178.19,US,472530.96,477709.15,0,0,0,0,0,5,LOW
TXN003258,2024-11-13,18,CASH_IN,4916.22,NG,387325.6,392241.82,0,0,0,1,0,33,LOW
TXN003259,2024-01-22,8,CASH_OUT,598.89,US,193787.29,193188.4,0,0,0,0,0,0,LOW
TXN003260,2024-04-29,18,DEBIT,45.17,US,269826.99,269781.82,0,0,0,0,0,4,LOW
TXN003261,2024-05-16,16,TRANSFER,5921.7,RU,302841.7,296920.0,0,0,0,1,0,34,LOW
TXN003262,2024-04-27,16,CASH_IN,2386.83,CN,476140.76,478527.59,0,0,0,0,0,2,LOW
TXN003263,2024-07-04,21,DEBIT,3056.5,US,315513.26,312456.76,0,0,0,0,0,5,LOW
TXN003264,2024-05-01,9,DEBIT,3029.01,US,130481.34,127452.33,0,0,0,0,0,3,LOW
TXN003265,2024-11-28,19,TRANSFER,2898.39,RU,188977.95,186079.56,0,0,0,1,0,32,LOW
TXN003266,2024-09-13,7,CASH_IN,1331.21,UK,174585.03,175916.24,0,0,0,0,0,4,LOW
TXN003267,2024-05-17,20,DEBIT,1923.9,CN,427120.35,425196.45,0,0,0,0,0,1,LOW
TXN003268,2024-12-17,19,TRANSFER,702.82,UK,150745.22,150042.4,0,0,0,0,0,0,LOW
TXN003269,2024-10-29,7,TRANSFER,1996.26,DE,340084.25,338087.99,0,0,0,0,0,5,LOW
TXN003270,2024-06-06,10,TRANSFER,160.72,US,412431.23,412270.51,0,0,0,0,0,4,LOW
TXN003271,2024-04-07,9,CASH_OUT,4376.37,US,206788.65,202412.28,0,0,0,0,0,0,LOW
TXN003272,2024-03-11,10,DEBIT,3312.3,UK,254812.19,251499.89,0,0,0,0,0,0,LOW
TXN003273,2024-04-12,13,CASH_OUT,4623.88,CN,2271.71,0.0,0,0,0,0,0,0,LOW
TXN003274,2024-06-10,9,DEBIT,915.16,DE,136133.79,135218.63,0,0,0,0,0,3,LOW
TXN003275,2024-12-11,19,DEBIT,3355.83,MX,374570.55,371214.72,0,0,0,0,0,5,LOW
TXN003276,2024-03-30,21,DEBIT,10392.09,NG,189064.73,178672.64,0,0,0,1,0,32,LOW
TXN003277,2024-07-09,13,CASH_OUT,5218.98,UK,248669.08,243450.1,0,0,0,0,0,5,LOW
TXN003278,2024-04-24,12,DEBIT,796.5,US,336938.03,336141.53,0,0,0,0,0,4,LOW
TXN003279,2024-03-05,13,DEBIT,14682.47,IR,384371.61,369689.14,0,0,0,1,0,31,LOW
TXN003280,2024-03-17,15,TRANSFER,3387.77,US,120560.32,117172.55,0,0,0,0,0,4,LOW
TXN003281,2024-08-03,3,TRANSFER,5401.33,IR,260453.1,255051.77,0,1,0,1,1,80,HIGH
TXN003282,2024-06-17,9,CASH_OUT,8962.81,US,155471.85,146509.04,0,0,0,0,0,5,LOW
TXN003283,2024-11-10,21,CASH_OUT,1041.97,DE,186318.83,185276.86,0,0,0,0,0,0,LOW
TXN003284,2024-09-17,12,TRANSFER,3758.45,UK,268743.72,264985.27,0,0,0,0,0,0,LOW
TXN003285,2024-12-27,9,DEBIT,8116.61,US,65355.11,57238.5,0,0,0,0,0,5,LOW
TXN003286,2024-12-08,19,CASH_OUT,59.83,IR,90889.18,90829.35,0,0,0,1,0,30,LOW
TXN003287,2024-11-14,1,TRANSFER,31292.51,IR,488701.54,457409.03,0,1,0,1,1,94,HIGH
TXN003288,2024-11-09,19,DEBIT,389.8,UK,230199.46,229809.66,0,0,0,0,0,4,LOW
TXN003289,2024-09-03,17,TRANSFER,7010.53,UK,146276.12,139265.59,0,0,0,0,0,1,LOW
TXN003290,2024-07-28,21,CASH_OUT,2080.75,US,62774.57,60693.82,0,0,0,0,0,3,LOW
TXN003291,2024-09-14,12,PAYMENT,5150.53,US,410833.37,405682.84,0,0,0,0,0,0,LOW
TXN003292,2024-08-18,16,PAYMENT,2780.38,UK,142615.93,139835.55,0,0,0,0,0,4,LOW
TXN003293,2024-08-08,12,CASH_IN,2768.8,US,106111.81,108880.61,0,0,0,0,0,3,LOW
TXN003294,2024-01-03,8,DEBIT,3462.96,UK,416744.49,413281.53,0,0,0,0,0,0,LOW
TXN003295,2024-12-05,17,CASH_OUT,1121.76,MX,480209.48,479087.72,0,0,0,0,0,0,LOW
TXN003296,2024-08-31,20,CASH_IN,1065.31,CN,449531.49,450596.8,0,0,0,0,0,3,LOW
TXN003297,2024-10-29,9,DEBIT,2552.25,RU,32072.41,29520.16,0,0,0,1,0,30,LOW
TXN003298,2024-08-23,10,DEBIT,592.67,US,20253.36,19660.69,0,0,0,0,0,2,LOW
TXN003299,2024-11-23,2,CASH_OUT,6572.28,US,316916.22,310343.94,0,0,0,0,1,21,LOW
TXN003300,2024-01-15,1,TRANSFER,16092.54,IR,373209.43,357116.89,0,0,0,1,1,65,MEDIUM
TXN003301,2024-11-01,21,CASH_IN,1265.93,UK,144586.28,145852.21,0,0,0,0,0,1,LOW
TXN003302,2024-02-16,13,CASH_OUT,1612.33,UK,222401.98,220789.65,0,0,0,0,0,3,LOW
TXN003303,2024-03-12,15,PAYMENT,799.67,UK,44761.47,43961.8,0,0,0,0,0,1,LOW
TXN003304,2024-08-19,12,TRANSFER,5943.44,UK,313070.32,307126.88,0,0,0,0,0,4,LOW
TXN003305,2024-07-01,19,PAYMENT,3336.24,NG,351645.16,348308.92,0,0,0,1,0,34,LOW
TXN003306,2024-09-02,13,TRANSFER,1719.55,UK,262895.26,261175.71,0,0,0,0,0,3,LOW
TXN003307,2024-12-14,18,CASH_IN,1354.95,RU,188876.07,190231.02,0,0,0,1,0,31,LOW
TXN003308,2024-07-15,13,DEBIT,4944.79,US,53127.27,48182.48,0,0,0,0,0,2,LOW
TXN003309,2024-06-24,15,CASH_IN,2536.93,UK,404759.85,407296.78,0,0,0,0,0,4,LOW
TXN003310,2024-03-18,14,DEBIT,5263.49,MX,216973.67,211710.18,0,0,0,0,0,4,LOW
TXN003311,2024-04-14,14,TRANSFER,186.86,US,341056.17,340869.31,0,0,0,0,0,0,LOW
TXN003312,2024-07-22,23,TRANSFER,9507.84,UK,433771.6,424263.76,1,1,0,0,1,90,HIGH
TXN003313,2024-03-25,10,DEBIT,2898.69,RU,18388.57,15489.88,0,0,0,1,0,35,LOW
TXN003314,2024-06-03,16,CASH_IN,4144.02,IR,468724.36,472868.38,0,0,0,1,0,31,LOW
TXN003315,2024-02-12,21,CASH_OUT,6089.84,US,333464.01,327374.17,0,0,0,0,0,1,LOW
TXN003316,2024-04-05,10,PAYMENT,2559.43,US,413845.54,411286.11,0,0,0,0,0,5,LOW
TXN003317,2024-07-12,13,DEBIT,1101.77,US,8135.75,7033.98,0,0,0,0,0,4,LOW
TXN003318,2024-10-08,19,PAYMENT,6674.73,US,497085.6,490410.87,0,0,0,0,0,0,LOW
TXN003319,2024-01-03,8,CASH_OUT,1867.64,UK,345944.93,344077.29,0,0,0,0,0,3,LOW
TXN003320,2024-09-26,20,CASH_IN,3166.16,NG,92464.74,95630.9,0,0,0,1,0,30,LOW
TXN003321,2024-08-27,13,PAYMENT,6111.11,RU,149325.45,143214.34,0,0,0,1,0,34,LOW
TXN003322,2024-10-26,19,CASH_IN,45.43,US,390992.36,391037.79,0,0,0,0,0,2,LOW
TXN003323,2024-12-04,2,TRANSFER,77239.23,NG,72769.03,0.0,0,0,0,1,1,94,HIGH
TXN003324,2024-05-20,15,TRANSFER,2964.66,MX,357519.85,354555.19,0,0,0,0,0,3,LOW
TXN003325,2024-06-20,13,CASH_IN,2986.19,US,443179.31,446165.5,0,0,0,0,0,3,LOW
TXN003326,2024-08-15,14,PAYMENT,1077.76,MX,143845.51,142767.75,0,0,0,0,0,5,LOW
TXN003327,2024-11-11,12,PAYMENT,8633.58,US,483906.04,475272.46,0,0,0,0,0,3,LOW
TXN003328,2024-02-29,7,CASH_IN,3417.05,UK,438531.5,441948.55,0,0,0,0,0,2,LOW
TXN003329,2024-01-23,19,DEBIT,1775.04,RU,209252.7,207477.66,0,0,0,1,0,33,LOW
TXN003330,2024-12-25,7,TRANSFER,3066.85,NG,85774.65,82707.8,0,0,0,1,0,33,LOW
TXN003331,2024-11-04,8,PAYMENT,1130.0,US,45938.59,44808.59,0,0,0,0,0,3,LOW
TXN003332,2024-04-13,8,CASH_IN,2350.18,RU,275601.96,277952.14,0,0,0,1,0,31,LOW
TXN003333,2024-09-16,12,DEBIT,8293.23,NG,150167.39,141874.16,0,0,0,1,0,31,LOW
TXN003334,2024-05-24,18,CASH_OUT,949.67,UK,351523.48,350573.81,0,0,0,0,0,3,LOW
TXN003335,2024-03-06,11,TRANSFER,707.08,US,100318.91,99611.83,0,0,0,0,0,5,LOW
TXN003336,2024-05-29,10,PAYMENT,2778.94,US,329818.99,327040.05,0,0,0,0,0,0,LOW
TXN003337,2024-06-30,15,CASH_OUT,2972.79,US,348606.31,345633.52,0,0,0,0,0,1,LOW
TXN003338,2024-02-12,16,CASH_OUT,6305.78,NG,371845.27,365539.49,0,0,0,1,0,35,LOW
TXN003339,2024-07-07,13,CASH_OUT,3861.42,US,91026.44,87165.02,0,0,0,0,0,3,LOW
TXN003340,2024-02-09,20,CASH_IN,3684.13,RU,408297.76,411981.89,0,0,0,1,0,33,LOW
